validator,validator_name,cum_votes_update
hxf5a52d659df00ef0517921647516daaf7502a728,binance node,52795468.40843224
hx0b047c751658f7ce1b2595da34d57a0e7dad357d,ICON Foundation,36621448.62324222
hxfba37e91ccc13ec1dab115811f73e429cde44d48,ICX_Station,21457351.83021762
hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,ICON Asset Management,20028057.70321797
hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,ICON DAO,17495370.80805575
hx28c08b299995a88756af64374e13db2240bc3142,PARROT9,15872848.91022909
hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,iBriz - ICONOsphere,15649363.56077424
hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,Stakin,14020408.96721637
hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,Spartan Node,13629046.70543495
hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,Geometry Labs,12977690.666434
hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,MouseBelt | Multi.io,12895790.8411995
hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,ICONation,8069364.92561124
hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,VELIC,7397936.50107837
hxd5059fec8665bc7b769f4893aef65cf00049377a,ICON Hyperconnect,7069540.94493021
hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,Ubik Capital,5538603.7191064
hxe4c008b838e8a9a7c065f20f393974de4c86f917,ReliantNode,5288128.33103745
hx4a43790d44b07909d20fbcc233548fc80f7a4067,RHIZOME,5235432.40714712
hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,Metanyx,4882117.61094746
hx8e6dcffdf06f850af5d372ac96389135e17d56d3,Everstake,4739540.41688432
hx0a72c03881451a6270d4895f756085470fc311e4,ICON Pinas,4437044.1824827
hxb11448743cbb63fcf29609401cdc5782793be211,ICONbet Community,4250613.75054751
hx5cb1e6d96eb1db986cee37a0a23a796de802a4bc,Atomic Wallet,4189249.86989001
hx6f89b2c25c15f6294c79810221753131067ed3f8,Staky.io (ex Sharpn),3830451.34655897
hxdc35f82a3a943e040ae2b9ab2baa2118781b2bc9,Mineable,3381306.25799356
hx099b1e6b271bc6cd67d930a1c62ee5f3ed0e2c7d,NEOWIZ,2905766.8857008
hxc453700b9bd823d7f7175808a0986c0e3a45f2b4,InterBlock,2673647.14897723
hx80a3bb927f9edc899f98eb46bd7a7c601da12980,Sesameseed,2669876.04592456
hxaf33a0c15dbf52b76590422cbb7e2d835034cdf6,Plan-P,2592763.23393976
hxd6f20327d135cb0227230ab98792173a5c97b03e,ICONPLUS,2559957.59972273
hx70f9a54bccc5295e4adecbe98d9a291bef4ff9a9,ICON Forge,2153443.4097355
hx3aa778e1f00c77d3490e9e625f1f83ed26f90133,Citadel.one,2122430.74512984
hxf75bfd0df8d96ee0963965135af2485cee6d5000,weBloc asia,2088165.40313702
hx3911d68483684abee3bf0be488aaac7bbaf8d4d2,Band Protocol,2075148.93339521
hx863e16bd18ceaa7d498b4b275e36cd58818b1f25,TNTXT,1698283.6138815
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,1695730.87163318
hx1cb5883939f2fd478e92da1260438aa1f03440ca,ICON Sweden,1419964.23292831
hxfac9169f5ee9d3c85c190cfa1208ca45540dcf38,MinerGate,1338073.51054243
hx3ec5c0c906e857de231a7ae16e49ab92c5708699,ICX_Stratos,1270320.33291765
hxa69031aef1bbb11ea0ee3647b278c158ecdab767,Danal,1269846.70606093
hx168d2cfe6d73acb8cb690d3abda54d3af266addf,block42,1242763.65904742
hxc97bc2b6863b5f0094de7f0e5bcf82a404c4199b,Silicon Valley ICON,1238685.33913058
hx9cdb5bd98a1d757ce195a99c6273833b80b51c28,Catena,1214308.95611098
hxa1c5965588ea0615e64313a770c20b069033db7b,OZYS node,1206211.78486855
hxe8767c80a009c7bb8344d81c430144463cbb325e,ICONTROL,1121035.86554927
hx30af89a52479d8ce8ac6682651203750d639a20f,ICONologist,1074808.14639601
hxab751d4e83b6fda412a38cb5f7f96860396b1327,Symmetry SLC,1071043.04180483
hx18a807c44b0efdc2e02ea503d7bc011cc4242318,RHYTHM (Australia),1069828.35365081
hxf6672e670d2b5816061da22231f3a90f0b5955b5,ICON Chicago,1045577.14314015
hx48b3ed0161c639a4b9ec8f2277cc5ab338af7c9a,Alice,988931.96277938
hx02645148d0887cd1daf345e3eabf8871780398e5,ICONLEO (TOP 5 Voters receive bonus 80% of prep daily rewards),975750.11189584
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,926417.55039747
hx50040d39a04b7bc9197e9784779f07f9a6887811,ICON Labs,866213.20846024
hxca60d4371ad90d624dc7119f81009d799c168aa1,devshack,864983.09287494
hx5b97bbec2e555289351806103833a465b7fbbd47,Blockmove,789325.96460461
hx4adc5a79b2fb3631790f6dca22d7b6e4912e6e85,Deblock with STAYGE,773275.5863187
hxaf6f61827901d7c4674cf5d2ddbbca2bdae72faf,ICONoscope,759911.06283414
hx69d49e8365659d7771f7e721d7f9b04367212557,ICON 4 ALL,756069.9689629
hx19ccfc00b5af79ac75aaae9676b1f9ed5c9b5ca3,StakingTeam,729171.30162779
hxf0e7b39f0d43591c9a5c823eb19b90462fa51c30,ICON France,711989.5863704
hxec5e4136ddbf8e9aa119694b95d1baeecf947ee9,Transform Group,694001.22258677
hxa92cb92cf29a2e4a7433ebd9103c15b7e71cbafd,DEMOS,686304.12441933
hx60ad5da1c0eb80f52ef7be5b07e590108078a96e,ICXburners  (We burn our node rewards!),666562.019717
hx9571df0bd727ce18adc177e8fd6bc45f885b3382,Newroad,664103.73778046
hx55f2cc3244350085734f4e405f761ecf3d2095b3,Staked Tech,659948.92225283
hx9fa9d224306b0722099d30471b3c2306421aead7,Espanicon,644432.52440013
hxd2de5d155251ff62bf2f6c2aa616da6472886165,Chainode Tech,641516.54311154
hx42c103859f2cc380bacb5b0ad3b058d7fe57f430,ICON Oasis,632671.23001752
hx2cf560d42b3b505314c526336dad5d1f624bdb1f,Blockchain at Berkeley,626652.57723454
hx040b667627bbd02619e89439fab48b053e71c666,ICX Australia,620841.20547419
hx6fefe6d0174357ba1c8f086a54ab1b277064e65f,TEMPO,616242.89000687
hx5dff0f5953e8cb0d50aaabff041a524e27718bd2,DSNC,610159.59418748
hx475e37c2decf56f5bf678060e3937c944921ccba,ICON London,606011.24519542
hx35a0a985a9abd8cbbc71bec1aba74ca204369c8a,RemICX,599824.59387279
hx135d9c1b6ad2b7750f153d1649b676f8625e470c,ICON Guide Star,583430.73937201
hx2f3fb9a9ff98df2145936d2bfcaa3837a289496b,Transcranial Solutions,576002.05449692
hxdcff7a1ab76ba34a9e3c85b0f1e7b2bf436ac024,Staked,549165.78204601
hx21a916b7a01b900861ca3f3b7ac76ba316169f8c,ICON Slovenia,541138.59596097
hx554ea6c0c56e6f30682dcaa79a326da3a364899f,UNBLOCK {ICX GROWTH INCUBATOR},521361.6473432
hx11434d1fce3edecf0e84a9c992a712f0cebf6992,icon-node-NL,518992.99621802
hx004783f10b0bd56764535cf931650dfe6d42cd9e,DELIGHT,511168.06369705
hxdb0266079cb558e14b41ad7125b729c2c96b2d36,Midos / EPICX,510613.48438784
hxa615b432cb84c3f2ed22194b32df317b474ec2c9,HOLA ICON,480688.16876223
hx54ebaf568d1d3e61a4ff7d648d3e5cb7ff6179ce,ICON Spark,478392.32331893
hx35760c56a8e3942a3e4e5cc2ba78b18502b4f421,FOMO MASTERNODE,477686.28240685
hx55d5b995fca77274cab59c850803f9ec3e00421f,Orangebloc,474089.31470461
hxc7a057d0cbb75606352ec8cc698267b7247cc100,Cardinal,459031.8731115
