rank,name,address,delegation,bond,power
1,ICON Foundation,hx0b047c751658f7ce1b2595da34d57a0e7dad357d,36182936.958731055,2000000.0,38182936.958731055
2,ICX_Station,hxfba37e91ccc13ec1dab115811f73e429cde44d48,23853820.989364125,1108000.2696,22160005.392
3,GangstaBet,hx3c58970034d5a923aa95058365450feed28979a2,18447612.994981978,1133900.1914,19581513.186381977
4,ICONFi,hxf680ae11372c48afebbce77c9d8de455e1acc18a,17437786.024638586,909034.3644,18180687.288
5,ICON Asset Management,hx9121c5914ce34f59de52fe15efd6f7982c2ab8ae,14760987.825819485,939049.6874,15700037.513219485
6,Binance Node,hx1b5c004de7b8591cb571f004fdfa00d74d1099e6,14258084.652501494,1000000.01,15258084.662501493
7,ICONOsphere,hx231a795d1c719b9edf35c46b9daa4e0b5a1e83aa,19173289.131929394,594822.7382,11896454.764
8,ICON DAO,hx3d5c3ce7554f4d762f6396e53b2c5de07074ec39,11939905.937894993,579865.5848,11597311.696
9,PARROT9,hx28c08b299995a88756af64374e13db2240bc3142,15492553.338202491,553600.4238,11072008.476
10,ReliantNode,hxe4c008b838e8a9a7c065f20f393974de4c86f917,7306924.547285643,421706.8438,7728631.391085643
11,ICONation,hx262afdeda4eba10fe41fa5ef21796ac2bdcc6629,6796674.9521991825,359086.405,7155761.357199182
12,MouseBelt | Multi.io,hxbc9c73670c79e8f6f8060551a792c2cf29a8c491,6779734.955549573,364082.1361,7143817.091649572
13,Spartan Node,hxff6437443e7ed76d2d7f97f0d28d7ae1071bd0bb,9507905.149962872,353776.7439,7075534.878
14,Protokol7,hx2bbb1b0300f5dc0caa0e1a3ba1701a22e7590763,6463216.9998199055,343886.4356,6807103.435419905
15,Geometry Labs,hxfc56203484921c3b7a4dee9579d8614d8c8daaf5,7245706.434145516,325000.0,6500000.0
16,RHIZOME,hx4a43790d44b07909d20fbcc233548fc80f7a4067,6098020.83767335,310205.7649,6204115.298
17,Metanyx,hxf08bd5835fdb53dc7c764a5f4dd4e2e6359324e8,6765667.968396605,288350.0,5767000.0
18,VELIC,hxd0d9b0fee857de26fd1e8b15209ca15b14b851b2,5413600.1135392245,319997.9963,5733598.109839224
19,ICONbet Community,hxb11448743cbb63fcf29609401cdc5782793be211,5229731.636738272,375000.0,5604731.636738272
20,Staky.io (ex Sharpn),hx6f89b2c25c15f6294c79810221753131067ed3f8,5463251.442546797,268544.6114,5370892.228
21,Stakin,hx9780bfcd8d33c50f56e37f5b27313433c28eb8d8,7244961.889330144,256000.0,5120000.0
22,ICON Pinas,hx0a72c03881451a6270d4895f756085470fc311e4,5078560.888702045,234719.7785,4694395.57
23,Ubik Capital,hx54d6f19c3d16b2ef23c09c885ca1ba776aaa80e2,3788837.806374198,199573.5795,3988411.385874198
