date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
,,,,,min,max,median,mean,min,max,median,mean
2021-01-11,hx34d02bb86519113b653ef5ed3a68de9cfff0f2ab,100.0,100,10,0.9999,1.0001,1.0,1.0,0.99990%,1.00010%,1.00000%,1.00000%
2021-01-11,hx2be8c1cf96fa6685d848d7798408a3e5941a8d82,15.149799999999981,100,10,0.0001,10.0,0.0001,0.1514979999999998,0.00066%,66.00747%,0.00066%,1.00000%
2021-01-11,hx414742cdbec72d48568077742998810433afad1e,8280.509699999999,100,10,81.99999999999818,162.5097,82.0,82.80509699999999,0.99028%,1.96256%,0.99028%,1.00000%
2021-01-11,hx10d24cae4bcc94bb8e8249c94dc23a0375958c0d,99.24688299999993,100,10,0.18525511643614406,49.54521399974908,0.30162596683107534,0.9924688299999993,0.18666%,49.92118%,0.30391%,1.00000%
2021-01-11,hx1b4e0df6efc52a2b567f6b254353e14c7a2b479f,55400.847299999994,100,10,26.424237494898787,3912.2277077999365,409.6999113671302,554.008473,0.04770%,7.06167%,0.73952%,1.00000%
2021-01-11,hx18c7901c5df492dc4e57c9b4952f4d3cbce66206,284.3583360033358,100,10,1.5792000000000002,13.659154391859298,2.714,2.843583360033358,0.55536%,4.80350%,0.95443%,1.00000%
2021-01-11,hxb0d886f01ca2697ce9961232a754bb3923142128,16640.87740000001,100,10,114.87289999999912,636.4141999999999,157.7947,166.40877400000008,0.69031%,3.82440%,0.94824%,1.00000%
2021-01-11,hxcf7f516d446b6db4ff78967b3d3dc810b0d270d8,51394.08069999999,100,10,0.9999999999995453,50059.83679999999,1.0,513.940807,0.00195%,97.40390%,0.00195%,1.00000%
2021-01-11,hx14c5d80083258bca5146f7c1eecb780ad0c0f930,1235.549,96,9,1.0,220.17669999999998,5.0,12.870302083333334,0.08094%,17.82015%,0.40468%,1.04167%
2021-01-11,hx114049660809114582bfc83f66833560544bf877,2104.4863000000014,83,8,19.1635,526.0894,19.1711,25.35525662650604,0.91060%,24.99847%,0.91096%,1.20482%
2021-01-11,hx049eec5560f8518cffce2ab74fce56ad31fc79c6,7323.8802000000005,56,5,1.6433,1071.6487,89.49414999999999,130.783575,0.02244%,14.63225%,1.22195%,1.78571%
2021-01-11,hxc35919c430476b095652bc91056ba1baf0420f9e,3000.0,52,5,19.99999999999997,1000.0,20.0,57.69230769230769,0.66667%,33.33333%,0.66667%,1.92308%
2021-01-11,hxf9486d536c7c1b0435246853930e1e357f764ab7,990.0,51,5,1.0,795.0,3.0,19.41176470588235,0.10101%,80.30303%,0.30303%,1.96078%
2021-01-11,hxd2fe38548f3f4a8c545112582c668913a85d4b93,102119.6175,49,4,556.2504,3055.8755,2018.8527,2084.073826530612,0.54470%,2.99245%,1.97695%,2.04082%
2021-01-11,hxd7d52c9ad84b08757a1d9a95234d6a62849f103a,2210.8405999999995,42,4,19.9258,131.6602,44.2792,52.639061904761896,0.90128%,5.95521%,2.00282%,2.38095%
2021-01-11,hxaf0882e1856ba71a69408edea4c244f706ac622e,14155.496000000005,39,3,264.8999,397.3499,397.3498,362.961435897436,1.87136%,2.80704%,2.80704%,2.56410%
2021-01-11,hxa16dc10855a6a7d1c455d324f9c7776ae1290133,246383.03799999994,34,3,2392.6673,10614.9404,8024.021949999999,7246.559941176469,0.97112%,4.30831%,3.25673%,2.94118%
2021-01-11,hx42967fdffaacf8b41362b3574d631a17c320ff49,1142.0895,33,3,34.5,38.0895,34.5,34.60877272727273,3.02078%,3.33507%,3.02078%,3.03030%
2021-01-11,hxed5e0d1bade8dc01084d0a68e0d370c41c69465d,20696.129200000007,32,3,206.96099999999996,10141.1079,413.92240000000004,646.7540375000002,1.00000%,49.00002%,2.00000%,3.12500%
2021-01-11,hxf7680b84aed887350194c26bd98996312020379f,52072.000000000015,32,3,0.0,2181.784039128378,1574.6969696969002,1577.9393939393944,0.00000%,4.18994%,3.02408%,3.03030%
2021-01-11,hxd2b801100a49fb8cdca2df399e14f06b96acafa8,6187.327399999999,31,3,60.3395,809.1919,120.6791,199.5912064516129,0.97521%,13.07821%,1.95042%,3.22581%
2021-01-11,hxbfa2e0c0454a1d36d1ed8ccc6ac4d3a333366c47,365.511,31,3,3.2604,220.97510000000003,3.6225,11.79067741935484,0.89201%,60.45648%,0.99108%,3.22581%
2021-01-11,hxe9c738b80a7fe77544ee9c23ac9c72bcc53bef93,98.98000000000002,28,2,1.1245313793370355,7.595743533781221,3.1931905368318283,3.5350000000000006,1.13612%,7.67402%,3.22610%,3.57143%
2021-01-11,hx19e77fa5230bdb5275463107dd0f0384e259e382,121.45599999999999,28,2,0.4032721403269612,16.05223204878549,2.7566489613547596,4.337714285714285,0.33203%,13.21650%,2.26967%,3.57143%
2021-01-11,hx4238c8c7ff1d53d4f91c9b5460d1ac037f642da4,51007.7588,28,2,822.3642000000001,5744.059,1672.2101500000008,1821.7056714285716,1.61223%,11.26115%,3.27834%,3.57143%
2021-01-11,hx64adf776e53d0f30d2c4e90461a043fcc58c04bf,1036.7643,26,2,20.7352,82.9412,41.47055,39.875550000000004,1.99999%,8.00001%,4.00000%,3.84615%
2021-01-11,hx2e4309caac07eff585c4b0c12e787c50fcbc3e05,1528.2502000000002,26,2,22.8213,117.13589999999999,57.4471,58.77885384615385,1.49330%,7.66471%,3.75901%,3.84615%
2021-01-11,hx9a12c867e8bb3d3e731eec1334bbc43f88ca4fad,54805.270800000006,26,2,717.3066,3795.3354000000004,1599.30305,2107.895030769231,1.30883%,6.92513%,2.91816%,3.84615%
2021-01-11,hxbd80528745cf75e700c37f6235ffa4c6c16ef3b1,75.0964,26,2,1.0,26.0502,1.0,2.888323076923077,1.33162%,34.68901%,1.33162%,3.84615%
2021-01-11,hxcaf3a1285478520ad520d34d470aed54d49c4774,23650.9237,24,2,301.7483,3702.6113,845.68175,985.4551541666666,1.27584%,15.65525%,3.57568%,4.16667%
