address,estimatedICX,stake,totalDelegated,balance,unstake,unstakeBlockHeight,remainingBlocks,totalBonded,total,names
hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,3432078.4897407386,0.0,0.0,0.0,0.0,3432078.4897407386,bithumb_02
hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,8300.79279917343,0.0,0.0,0.0,0.0,8300.79279917343,latoken
hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,31803446.0,0.0,0.0,0.0,0.0,31803446.0,binance_cold_01
hx18e5a6ec3c65e1c8a0d5cb223d52c522b13e25fd,116490.91363160207,26787333.32,26787333.32,88365.34667796285,3150110.48,73918888.0,211634.0,0.0,30025809.146677963,bitvavo_cold_01
hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,9942.398609282734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bitvavo_cold_01_old
hx294c5d0699615fc8d92abfe464a2601612d11bf7,0.0,0.0,0.0,218081.6642690561,0.0,0.0,0.0,0.0,218081.6642690561,crypto.com_hot_02
hx307c01535bfd1fb86b3b309925ae6970680eb30d,1000.5029335099347,317887.5159,317887.5159,0.9963602045850636,0.0,0.0,0.0,0.0,317888.5122602046,velic_hot
hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coinex
hx49b1556654e51f52d59a8222b4737ee7dccc6d1b,0.0,0.0,0.0,175311404.34708554,0.0,0.0,0.0,0.0,175311404.34708554,upbit_cold_02
hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,2104821.0497346264,0.0,0.0,0.0,0.0,2104821.0497346264,upbit_hot_03
hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,0.000750002324735586,0.0,0.0,0.0,0.0,0.000750002324735586,upbit_cold_01
hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,2092933.470816868,0.0,0.0,0.0,0.0,2092933.470816868,upbit_hot_01
hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,21711848.66197342,0.0,0.0,0.0,0.0,21711848.66197342,kraken_hot
hx6b91c8dea3114de74ecfa85908b875778c2b599c,0.0,0.0,0.0,2078239.7863597937,0.0,0.0,0.0,0.0,2078239.7863597937,bybit
hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,5914624.923009259,0.0,0.0,0.0,0.0,5914624.923009259,bithumb_03
hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.00075,bithumb_01
hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,4279928.7190127475,0.0,0.0,0.0,0.0,4279928.7190127475,okx.com_01
hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,2106422.3271639273,0.0,0.0,0.0,0.0,2106422.3271639273,upbit_hot_04
hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,14398.089574074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,okx.com_02
hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,binance_cold_02
